iteration,episode,ag1_iql_loss,ag2_iql_loss
4280,214000,477658342521569.25000,0.00090
4281,214050,460170721146961.93750,0.00088
4282,214100,459088515110725.81250,0.00081
4283,214150,450253205989094.87500,0.00093
4284,214200,442242536436895.31250,0.00114
4285,214250,425764950709640.37500,0.00089
4286,214300,418263966770511.50000,0.00088
4287,214350,407753344767317.31250,0.00090
4288,214400,397236756856182.43750,0.00098
4289,214450,388942760730552.75000,0.00091
4290,214500,380547216763275.25000,0.00097
4291,214550,366974095958433.62500,0.00094
4292,214600,355788646476890.50000,0.00097
4293,214650,353027831003829.93750,0.00093
4294,214700,347232677978890.43750,0.00091
4295,214750,336182995733148.93750,0.00091
4296,214800,327855252050343.75000,0.00097
4297,214850,313718101360279.12500,0.00094
4298,214900,316170642432203.12500,0.00090
4299,214950,308836339446684.87500,0.00089
4300,215000,301680752970504.81250,0.00095
4301,215050,294161030359006.43750,0.00098
4302,215100,284218832720315.31250,0.00119
4303,215150,275830104166851.87500,0.00101
4304,215200,269812394920333.37500,0.00106
4305,215250,266929378904770.84375,0.00097
4306,215300,258185919237911.46875,0.00100
4307,215350,248412755353821.40625,0.00095
4308,215400,245247717796146.78125,0.00096
4309,215450,246480270310506.50000,0.00113
4310,215500,231583729670942.37500,0.00093
4311,215550,228513648759791.21875,0.00089
4312,215600,229608018830950.40625,0.00092
4313,215650,219088091793875.37500,0.00093
4314,215700,212051279000563.15625,0.00087
4315,215750,210986508121727.43750,0.00090
4316,215800,196124919160400.84375,0.00088
4317,215850,196477200496607.50000,0.00088
4318,215900,195329952518922.59375,0.00114
4319,215950,194494061366600.43750,0.00090
4320,216000,187576873341766.93750,0.00088
4321,216050,181103405182140.90625,0.00111
4322,216100,175527885854836.56250,0.00091
4323,216150,173659557724160.00000,0.00084
4324,216200,168585139998673.28125,0.00112
4325,216250,162397597957868.62500,0.00094
4326,216300,163759722149952.28125,0.00090
4327,216350,157132327911012.68750,0.00092
4328,216400,158445490719089.31250,0.00089
4329,216450,147229842552278.25000,0.00083
4330,216500,147628736280103.37500,0.00089
4331,216550,143151702225937.34375,0.00097
4332,216600,140133436720749.87500,0.00095
4333,216650,136493681142286.62500,0.00090
4334,216700,134887644181603.37500,0.00094
4335,216750,130921378901330.90625,0.00088
4336,216800,129349236526905.51562,0.00089
4337,216850,126842238649785.23438,0.00110
4338,216900,120097723138853.76562,0.00089
4339,216950,121600292720893.73438,0.00114
4340,217000,116603408298803.20312,0.00091
4341,217050,111367573282488.31250,0.00079
4342,217100,110566456176002.84375,0.00088
4343,217150,109446280199124.84375,0.00092
4344,217200,106355733116430.28125,0.00086
4345,217250,102854162243303.67188,0.00091
4346,217300,101074718631564.35938,0.00092
4347,217350,98505000795242.50000,0.00095
4348,217400,92459809482531.96875,0.00089
4349,217450,90330640715384.20312,0.00094
4350,217500,89059008427739.42188,0.00088
4351,217550,89969096576545.25000,0.00098
4352,217600,85286324204392.92188,0.00095
4353,217650,84786594971648.00000,0.00092
4354,217700,80445353822587.26562,0.00093
4355,217750,79267687858434.01562,0.00112
4356,217800,75628625851396.35938,0.00098
4357,217850,73032687218330.09375,0.00098
4358,217900,70237740792932.96094,0.00110
4359,217950,69823876579215.00781,0.00095
4360,218000,66773311898462.31250,0.00089
4361,218050,65472639293707.13281,0.00087
4362,218100,63407696904192.00000,0.00084
4363,218150,60951706763665.24219,0.00093
4364,218200,59010953121924.13281,0.00084
4365,218250,57682614592303.93750,0.00087
4366,218300,54777690351206.39844,0.00093
4367,218350,52691054897397.75781,0.00096
4368,218400,51881457924177.92188,0.00097
4369,218450,49264532710286.21875,0.00139
4370,218500,47830707473216.70312,0.00113
4371,218550,45122791266980.80469,0.00087
4372,218600,43982674889836.01562,0.00113
4373,218650,43807175006157.22656,0.00089
4374,218700,40721126121953.88281,0.00084
4375,218750,39199180712195.13281,0.00090
4376,218800,37955088814212.13281,0.00080
4377,218850,35836872845005.60938,0.00092
4378,218900,35077021347738.44531,0.00094
4379,218950,33228818665623.70312,0.00093
4380,219000,31535417287799.78906,0.00104
4381,219050,30522407773707.79688,0.00091
4382,219100,29239496540160.00000,0.00089
4383,219150,28206658684418.40234,0.00095
4384,219200,27421860360903.51172,0.00092
4385,219250,26166526797661.18750,0.00094
4386,219300,24758422119428.43359,0.00090
4387,219350,22824873325822.83984,0.00093
4388,219400,23460438851647.75000,0.00088
4389,219450,22141963297050.48438,0.00091
4390,219500,20632688448179.09375,0.00114
4391,219550,19570353794598.75781,0.00087
4392,219600,18413708332762.19531,0.00110
4393,219650,17525554999721.98438,0.00097
4394,219700,16828782080093.80078,0.00089
4395,219750,15303222024370.45703,0.00093
4396,219800,15217225473290.75586,0.00085
4397,219850,14351411168550.25195,0.00094
4398,219900,13825894431675.73242,0.00102
4399,219950,13102911026907.42773,0.00092
4400,220000,11874525185927.52930,0.00096
4401,220050,11476670398398.72461,0.00112
4402,220100,11050653721553.64648,0.00090
4403,220150,10321231794369.37305,0.00092
4404,220200,9892738050428.45898,0.00090
4405,220250,9317522922435.21484,0.00090
4406,220300,8784004501925.39941,0.00097
4407,220350,8381188704906.54102,0.00097
4408,220400,7613453974176.24414,0.00118
4409,220450,7497529631023.40723,0.00105
4410,220500,7125634797783.57910,0.00115
4411,220550,6681893166026.96387,0.00098
4412,220600,6187707577166.85254,0.00098
4413,220650,6095178181422.26465,0.00098
4414,220700,5697486240302.54590,0.00108
4415,220750,5361608527149.17676,0.00098
4416,220800,5057522039774.96777,0.00106
4417,220850,4708710676287.45312,0.00098
4418,220900,4672287311134.71973,0.00096
4419,220950,4343433382453.79004,0.00098
4420,221000,3974903497712.24609,0.00099
4421,221050,3784299788270.79004,0.00118
4422,221100,3686960673587.20020,0.00103
4423,221150,3435623133741.05615,0.00097
4424,221200,3322126446676.97949,0.00120
4425,221250,3078512027918.49072,0.00105
4426,221300,2950984119989.67725,0.00097
4427,221350,2731921196161.80273,0.00100
4428,221400,2712895163073.61328,0.00099
4429,221450,2574733561415.93408,0.00117
4430,221500,2370058203461.62354,0.00099
4431,221550,2267364141843.69238,0.00098
4432,221600,2183262094332.24902,0.00113
4433,221650,2090210927663.52734,0.00101
4434,221700,1990320223486.84155,0.00095
4435,221750,1929535025837.20435,0.00098
4436,221800,1818846081252.53223,0.00101
4437,221850,1745057182813.09082,0.00100
4438,221900,1648768718638.36230,0.00096
4439,221950,1638345896642.20679,0.00098
4440,222000,1552320226160.13232,0.00101
4441,222050,1533063732801.16357,0.00098
4442,222100,1433521662911.18994,0.00101
4443,222150,1413356427167.31323,0.00097
4444,222200,1381495983408.85498,0.00104
4445,222250,1301093103376.42261,0.00138
4446,222300,1257043453774.61426,0.00098
4447,222350,1178602980588.30762,0.00100
4448,222400,1150134126074.02344,0.00099
4449,222450,1106224186206.31567,0.00105
4450,222500,1077110659857.20154,0.00102
4451,222550,1041720476726.78186,0.00123
4452,222600,1024950983786.22412,0.00098
4453,222650,975469017504.39832,0.00104
4454,222700,937169158011.87097,0.00100
4455,222750,879681172874.45911,0.00095
4456,222800,886950160869.26904,0.00103
4457,222850,856445870922.16821,0.00098
4458,222900,808373101395.96802,0.00093
4459,222950,792087955959.60657,0.00125
4460,223000,781882457375.64050,0.00101
4461,223050,740809748448.73279,0.00105
4462,223100,740898838405.47009,0.00113
4463,223150,697742297072.12402,0.00108
4464,223200,694766611894.85718,0.00105
4465,223250,654791430359.57898,0.00107
4466,223300,668212367033.76990,0.00100
4467,223350,638734525129.82568,0.00126
4468,223400,618566946401.79773,0.00101
4469,223450,586929025722.39636,0.00110
4470,223500,579606940825.19690,0.00102
4471,223550,552797843705.32178,0.00099
4472,223600,559607549325.55298,0.00099
4473,223650,539715683189.62164,0.00107
4474,223700,530887145906.42426,0.00103
4475,223750,531386309400.29199,0.00125
4476,223800,488212854961.38580,0.00143
4477,223850,484018235150.11023,0.00104
4478,223900,478718006182.77179,0.00105
4479,223950,458346854598.19354,0.00106
4480,224000,446634096960.00000,0.00114
4481,224050,442151644571.21259,0.00112
4482,224100,418048642048.00000,0.00132
4483,224150,415993788353.93939,0.00127
4484,224200,404414575773.84979,0.00104
4485,224250,398556854695.14050,0.00101
4486,224300,390596730317.19086,0.00106
4487,224350,381002540864.00000,0.00109
4488,224400,361666271271.84436,0.00110
4489,224450,355615191668.84650,0.00102
4490,224500,348977629526.79828,0.00116
4491,224550,334981308241.70215,0.00111
4492,224600,337941584988.36078,0.00104
4493,224650,322813941314.78259,0.00093
4494,224700,312809745087.75287,0.00113
4495,224750,308065219677.09088,0.00112
4496,224800,299992199302.29510,0.00111
4497,224850,295223386459.11865,0.00105
4498,224900,291472022044.67200,0.00110
4499,224950,280611965366.28796,0.00106
4500,225000,274039488995.91562,0.00102
4501,225050,273574813279.45764,0.00110
4502,225100,263568758750.42624,0.00112
4503,225150,252715753304.81631,0.00107
4504,225200,252950649814.67264,0.00106
4505,225250,251778460924.78662,0.00107
4506,225300,240475660010.30508,0.00105
4507,225350,234322458672.37796,0.00113
4508,225400,224144633710.29248,0.00101
4509,225450,219357057819.62589,0.00106
4510,225500,216806675233.06274,0.00113
4511,225550,205861276258.53586,0.00100
4512,225600,209277738056.23236,0.00139
4513,225650,199291429582.59650,0.00113
4514,225700,200699143581.19299,0.00112
4515,225750,191462974048.00000,0.00105
4516,225800,184121504835.21234,0.00105
4517,225850,183471023501.44293,0.00106
4518,225900,178451833188.17392,0.00097
4519,225950,173731210935.69467,0.00111
4520,226000,169526990758.95651,0.00111
4521,226050,162779030832.43243,0.00132
4522,226100,161889823262.11765,0.00109
4523,226150,154940603269.79425,0.00106
4524,226200,152632300518.18488,0.00106
4525,226250,151410000096.00000,0.00103
4526,226300,147199562374.73685,0.00103
4527,226350,143126869287.05084,0.00106
4528,226400,136555991833.29645,0.00102
4529,226450,135994139184.66920,0.00109
4530,226500,129656558564.74525,0.00107
4531,226550,129249564911.37662,0.00106
4532,226600,124575498743.01755,0.00107
4533,226650,121711766547.61685,0.00118
4534,226700,116628662114.46153,0.00110
4535,226750,115197938073.60001,0.00107
4536,226800,114470067045.69862,0.00110
4537,226850,108277718357.33333,0.00112
4538,226900,110635668761.31868,0.00108
4539,226950,104787131607.34764,0.00109
4540,227000,101614294133.25191,0.00106
4541,227050,98474309104.87764,0.00112
4542,227100,96369375524.57143,0.00107
4543,227150,93543019249.66400,0.00116
4544,227200,93279876087.67479,0.00118
4545,227250,89920788504.09412,0.00114
4546,227300,86375393173.07631,0.00109
4547,227350,85623560561.31148,0.00116
4548,227400,82079330869.55649,0.00115
4549,227450,79313466703.66805,0.00109
4550,227500,76362211734.34921,0.00113
4551,227550,75718273380.53441,0.00111
4552,227600,73066125701.70041,0.00121
4553,227650,72256369256.77220,0.00112
4554,227700,68087061081.32766,0.00104
4555,227750,66553943102.06061,0.00116
4556,227800,64912017806.96104,0.00118
4557,227850,61039942350.12987,0.00106
4558,227900,60738539482.59361,0.00121
4559,227950,58691101474.48164,0.00115
4560,228000,55494966969.00840,0.00134
4561,228050,57185832536.27586,0.00122
4562,228100,53801414317.55932,0.00121
4563,228150,52338588095.46218,0.00122
4564,228200,49766412047.05882,0.00141
4565,228250,48321934547.43320,0.00121
4566,228300,47778956912.19124,0.00154
4567,228350,46828407431.16800,0.00126
4568,228400,43964537246.03610,0.00122
4569,228450,41730396458.84978,0.00120
4570,228500,39862257113.91736,0.00116
4571,228550,39745295619.08434,0.00125
4572,228600,37716016026.00797,0.00127
4573,228650,38054091247.21311,0.00125
4574,228700,34592213009.88646,0.00124
4575,228750,34547404666.62185,0.00120
4576,228800,33296502767.28163,0.00115
4577,228850,32903454604.85141,0.00116
4578,228900,31786959349.88142,0.00123
4579,228950,29437321876.00000,0.00137
4580,229000,28966584808.03404,0.00114
4581,229050,27880496429.40377,0.00112
4582,229100,25614178577.35593,0.00109
4583,229150,25873949817.81413,0.00110
4584,229200,24318010321.63019,0.00121
4585,229250,23913578899.88845,0.00116
4586,229300,23017988713.02564,0.00115
4587,229350,22282117057.39738,0.00114
4588,229400,21075526272.00000,0.00108
4589,229450,19839187686.22819,0.00119
4590,229500,18368224103.03735,0.00135
4591,229550,17652773328.18677,0.00110
4592,229600,17235621532.54676,0.00116
4593,229650,15625936521.68067,0.00118
4594,229700,15369843063.32203,0.00120
4595,229750,15584128600.69291,0.00134
4596,229800,14519023524.79352,0.00115
4597,229850,13356606325.73840,0.00138
4598,229900,13895797475.55556,0.00117
4599,229950,12764361419.26592,0.00120
4600,230000,12001435673.71689,0.00125
4601,230050,11342975262.05668,0.00117
4602,230100,10734843865.06464,0.00113
4603,230150,10400369179.67568,0.00112
4604,230200,9245652853.87050,0.00121
4605,230250,9251897315.32800,0.00111
4606,230300,8329130448.34632,0.00123
4607,230350,8308518586.38597,0.00116
4608,230400,8642390427.49630,0.00111
4609,230450,7495170435.28205,0.00125
4610,230500,7550433218.83186,0.00121
4611,230550,7280443320.20870,0.00130
4612,230600,6305212859.92509,0.00131
4613,230650,6627511788.04563,0.00132
4614,230700,6226293893.72358,0.00142
4615,230750,6257045412.70943,0.00123
4616,230800,5127323256.08727,0.00123
4617,230850,5009878184.44610,0.00119
4618,230900,4603108012.82591,0.00116
4619,230950,5088031643.23967,0.00116
4620,231000,4923061837.79817,0.00114
4621,231050,4078613637.50820,0.00114
4622,231100,3909248701.01695,0.00112
4623,231150,4353887478.96774,0.00124
4624,231200,4068003080.39344,0.00121
4625,231250,3105069969.80645,0.00116
4626,231300,3147322441.00741,0.00138
4627,231350,3385771517.16456,0.00126
4628,231400,3174374112.13169,0.00129
4629,231450,3083523139.85992,0.00122
4630,231500,3453036031.40000,0.00121
4631,231550,2742622070.96774,0.00117
4632,231600,2773426853.49356,0.00161
4633,231650,2501765397.49309,0.00127
4634,231700,3131352589.20784,0.00123
4635,231750,2836077369.96429,0.00122
4636,231800,2676993547.85047,0.00128
4637,231850,2707658275.06667,0.00116
4638,231900,2523284861.62500,0.00112
4639,231950,2740466130.35345,0.00128
4640,232000,2403609654.19247,0.00123
4641,232050,2779230469.11111,0.00155
4642,232100,2500787127.46739,0.00126
4643,232150,2241253175.54545,0.00119
4644,232200,2478741996.76534,0.00119
4645,232250,1989608884.65041,0.00126
4646,232300,1924591588.56452,0.00122
4647,232350,2338366298.70588,0.00115
4648,232400,2170701309.15152,0.00116
4649,232450,1987670057.18421,0.00121
4650,232500,2244407300.32787,0.00117
4651,232550,1982511480.79216,0.00156
4652,232600,1806885751.22034,0.00121
4653,232650,1757618846.55172,0.00121
4654,232700,1905283485.21633,0.00123
4655,232750,1829780440.57018,0.00126
4656,232800,2107132604.85833,0.00130
4657,232850,1820148390.89778,0.00117
4658,232900,1786552587.41350,0.00127
4659,232950,1624248614.39655,0.00128
4660,233000,1403204561.16327,0.00120
4661,233050,1735826358.18966,0.00119
4662,233100,1503472953.03704,0.00122
4663,233150,1511313664.99556,0.00138
4664,233200,1791167913.72519,0.00132
4665,233250,1650515501.54032,0.00147
4666,233300,1434434719.14768,0.00131
4667,233350,1497063552.03604,0.00133
4668,233400,1443235087.29358,0.00134
4669,233450,1556776047.86777,0.00136
4670,233500,1630928843.07080,0.00127
4671,233550,1329391725.55466,0.00144
4672,233600,1326663120.97417,0.00130
4673,233650,1107813804.28458,0.00131
4674,233700,1318935799.08597,0.00131
4675,233750,1208328867.32982,0.00133
4676,233800,974602435.44747,0.00132
4677,233850,1440012937.85514,0.00138
4678,233900,1165470179.96262,0.00130
4679,233950,1054042806.53629,0.00132
