number,returns,variances,epsilon
225750,[0.20000 0.40000],[0.00000 0.00000],0.2703885727384601
225800,[0.20000 0.40000],[0.00000 0.00000],0.2703308853032341
225850,[0.20000 0.40000],[0.00000 0.00000],0.2702813005485581
225900,[0.20000 0.40000],[0.00000 0.00000],0.2702298582006632
225950,[0.20000 0.40000],[0.00000 0.00000],0.2701709604410865
226000,[0.20000 0.40000],[0.00000 0.00000],0.27011933176977615
226050,[0.16000 0.36000],[0.00640 0.00640],0.27006190905724015
226100,[0.20000 0.40000],[0.00000 0.00000],0.270002426198624
226150,[0.20000 0.40000],[0.00000 0.00000],0.26994772182769305
226200,[0.20000 0.40000],[0.00000 0.00000],0.2698948929016801
226250,[0.20000 0.40000],[0.00000 0.00000],0.2698385534427084
226300,[0.20000 0.40000],[0.00000 0.00000],0.2697830540076821
226350,[0.20000 0.40000],[0.00000 0.00000],0.26973025730725725
226400,[0.16000 0.32000],[0.00640 0.02560],0.2696693986407761
226450,[0.20000 0.40000],[0.00000 0.00000],0.26961165770675816
226500,[0.16000 0.36000],[0.00640 0.00640],0.2695539291360843
226550,[0.20000 0.40000],[0.00000 0.00000],0.26950283207899256
226600,[0.20000 0.40000],[0.00000 0.00000],0.2694511242730804
226650,[0.20000 0.40000],[0.00000 0.00000],0.2693930165415408
226700,[0.20000 0.40000],[0.00000 0.00000],0.26934670476374106
226750,[0.20000 0.40000],[0.00000 0.00000],0.2692970938366384
226800,[0.20000 0.40000],[0.00000 0.00000],0.26924873198074306
226850,[0.20000 0.40000],[0.00000 0.00000],0.2691966596949516
226900,[0.20000 0.40000],[0.00000 0.00000],0.2691363345621932
226950,[0.20000 0.40000],[0.00000 0.00000],0.2690849036040621
227000,[0.20000 0.40000],[0.00000 0.00000],0.2690264618776245
227050,[0.20000 0.40000],[0.00000 0.00000],0.26897340035297423
227100,[0.20000 0.40000],[0.00000 0.00000],0.2689263350764273
227150,[0.20000 0.40000],[0.00000 0.00000],0.2688712296294498
227200,[0.20000 0.40000],[0.00000 0.00000],0.26881696077138056
227250,[0.16000 0.36000],[0.00640 0.00640],0.2687614651717785
227300,[0.20000 0.40000],[0.00000 0.00000],0.26870659974799876
227350,[0.20000 0.40000],[0.00000 0.00000],0.2686523641187566
227400,[0.20000 0.40000],[0.00000 0.00000],0.2685997886949996
227450,[0.16000 0.36000],[0.00640 0.00640],0.2685461929742052
227500,[0.20000 0.40000],[0.00000 0.00000],0.2684899289771315
227550,[0.20000 0.40000],[0.00000 0.00000],0.2684353250168604
227600,[0.20000 0.40000],[0.00000 0.00000],0.2683805261718877
227650,[0.20000 0.40000],[0.00000 0.00000],0.2683226493172001
227700,[0.12000 0.24000],[0.00960 0.03840],0.26825634314251606
227750,[0.20000 0.40000],[0.00000 0.00000],0.26819787551903235
227800,[0.20000 0.40000],[0.00000 0.00000],0.2681311885807489
227850,[0.20000 0.40000],[0.00000 0.00000],0.268080361220543
227900,[0.16000 0.36000],[0.00640 0.00640],0.2680320121499439
227950,[0.20000 0.40000],[0.00000 0.00000],0.2679779126791844
228000,[0.20000 0.40000],[0.00000 0.00000],0.26792485232548524
228050,[0.20000 0.40000],[0.00000 0.00000],0.26787241927620953
228100,[0.20000 0.40000],[0.00000 0.00000],0.26781979092874697
228150,[0.20000 0.40000],[0.00000 0.00000],0.2677669674022471
228200,[0.20000 0.40000],[0.00000 0.00000],0.26771374333831444
228250,[0.20000 0.40000],[0.00000 0.00000],0.267659502670461
228300,[0.20000 0.40000],[0.00000 0.00000],0.2676050675975859
228350,[0.20000 0.40000],[0.00000 0.00000],0.2675500275379934
228400,[0.20000 0.40000],[0.00000 0.00000],0.2674888395697893
228450,[0.20000 0.40000],[0.00000 0.00000],0.26743772344185757
228500,[0.20000 0.40000],[0.00000 0.00000],0.2673843595966175
228550,[0.20000 0.40000],[0.00000 0.00000],0.26732977529751817
228600,[0.20000 0.40000],[0.00000 0.00000],0.26727520214135037
228650,[0.20000 0.40000],[0.00000 0.00000],0.26722187072519854
228700,[0.20000 0.40000],[0.00000 0.00000],0.2671714207982483
228750,[0.20000 0.40000],[0.00000 0.00000],0.26711872515324875
228800,[0.16000 0.36000],[0.00640 0.00640],0.2670646050402219
228850,[0.20000 0.40000],[0.00000 0.00000],0.26700947120362695
228900,[0.20000 0.40000],[0.00000 0.00000],0.26695352917019094
228950,[0.20000 0.40000],[0.00000 0.00000],0.26689657460193283
229000,[0.20000 0.40000],[0.00000 0.00000],0.2668453668421786
229050,[0.20000 0.40000],[0.00000 0.00000],0.26678761628085773
229100,[0.20000 0.40000],[0.00000 0.00000],0.26673540578933647
229150,[0.20000 0.40000],[0.00000 0.00000],0.2666762462508099
229200,[0.20000 0.40000],[0.00000 0.00000],0.2666183276532887
229250,[0.12000 0.32000],[0.00960 0.00960],0.2665643089242774
229300,[0.16000 0.36000],[0.00640 0.00640],0.26651377858418773
229350,[0.20000 0.40000],[0.00000 0.00000],0.2664634623408937
229400,[0.20000 0.40000],[0.00000 0.00000],0.266409474988673
229450,[0.20000 0.40000],[0.00000 0.00000],0.26634425486498103
229500,[0.20000 0.40000],[0.00000 0.00000],0.2662915179799603
229550,[0.20000 0.40000],[0.00000 0.00000],0.26623490899463653
229600,[0.20000 0.40000],[0.00000 0.00000],0.266174021790489
229650,[0.20000 0.40000],[0.00000 0.00000],0.26612193137976575
229700,[0.20000 0.40000],[0.00000 0.00000],0.2660688300843368
229750,[0.16000 0.36000],[0.00640 0.00640],0.26601410599261827
229800,[0.20000 0.40000],[0.00000 0.00000],0.2659595972878123
229850,[0.20000 0.40000],[0.00000 0.00000],0.2659073447485815
229900,[0.20000 0.40000],[0.00000 0.00000],0.26586163219811004
229950,[0.20000 0.40000],[0.00000 0.00000],0.26580287046595136
230000,[0.20000 0.40000],[0.00000 0.00000],0.2657549321474148
230050,[0.20000 0.40000],[0.00000 0.00000],0.26570047654968226
230100,[0.20000 0.40000],[0.00000 0.00000],0.26564399320957593
230150,[0.16000 0.36000],[0.00640 0.00640],0.2655877257228875
230200,[0.20000 0.40000],[0.00000 0.00000],0.26552637513002825
230250,[0.20000 0.40000],[0.00000 0.00000],0.26547176260851746
230300,[0.16000 0.36000],[0.00640 0.00640],0.2654214393731861
230350,[0.20000 0.40000],[0.00000 0.00000],0.26537194039791995
230400,[0.16000 0.36000],[0.00640 0.00640],0.26531328689927436
230450,[0.20000 0.40000],[0.00000 0.00000],0.26526136493486985
230500,[0.20000 0.40000],[0.00000 0.00000],0.2652110815828446
230550,[0.20000 0.40000],[0.00000 0.00000],0.26516101128112896
230600,[0.20000 0.40000],[0.00000 0.00000],0.265101997455908
230650,[0.20000 0.40000],[0.00000 0.00000],0.2650442173356305
230700,[0.20000 0.40000],[0.00000 0.00000],0.2649909243081164
230750,[0.20000 0.40000],[0.00000 0.00000],0.2649333717405076
230800,[0.20000 0.40000],[0.00000 0.00000],0.2648731887894713
230850,[0.20000 0.40000],[0.00000 0.00000],0.2648146455267714
230900,[0.20000 0.40000],[0.00000 0.00000],0.2647613986597688
230950,[0.20000 0.40000],[0.00000 0.00000],0.2647083656703326
231000,[0.20000 0.40000],[0.00000 0.00000],0.26466042161445164
231050,[0.20000 0.40000],[0.00000 0.00000],0.2646070026641349
231100,[0.20000 0.40000],[0.00000 0.00000],0.2645552189199655
231150,[0.20000 0.40000],[0.00000 0.00000],0.26450080614241445
231200,[0.20000 0.40000],[0.00000 0.00000],0.2644472164380013
231250,[0.20000 0.40000],[0.00000 0.00000],0.2643932317323142
231300,[0.20000 0.40000],[0.00000 0.00000],0.2643347945515179
231350,[0.16000 0.36000],[0.00640 0.00640],0.2642834697684417
231400,[0.20000 0.40000],[0.00000 0.00000],0.26423093811964377
231450,[0.20000 0.40000],[0.00000 0.00000],0.2641755782258229
231500,[0.20000 0.40000],[0.00000 0.00000],0.264123676189175
231550,[0.20000 0.40000],[0.00000 0.00000],0.264070568256907
231600,[0.20000 0.40000],[0.00000 0.00000],0.26401929477754665
231650,[0.20000 0.40000],[0.00000 0.00000],0.2639710703155068
231700,[0.20000 0.40000],[0.00000 0.00000],0.2639157648674449
231750,[0.20000 0.40000],[0.00000 0.00000],0.2638663441634486
231800,[0.20000 0.40000],[0.00000 0.00000],0.26381875510304664
231850,[0.20000 0.40000],[0.00000 0.00000],0.26376611337757283
231900,[0.20000 0.32000],[0.00000 0.02560],0.26371105327634936
231950,[0.20000 0.40000],[0.00000 0.00000],0.263660254335648
232000,[0.20000 0.40000],[0.00000 0.00000],0.26360764423701566
232050,[0.20000 0.40000],[0.00000 0.00000],0.26355848352003364
232100,[0.20000 0.40000],[0.00000 0.00000],0.263499421864046
232150,[0.20000 0.40000],[0.00000 0.00000],0.26344704606052005
232200,[0.20000 0.40000],[0.00000 0.00000],0.263387200747075
232250,[0.20000 0.40000],[0.00000 0.00000],0.2633332303189979
232300,[0.20000 0.40000],[0.00000 0.00000],0.26327927094995124
232350,[0.20000 0.40000],[0.00000 0.00000],0.26322734297443584
232400,[0.16000 0.36000],[0.00640 0.00640],0.26317744519474034
232450,[0.20000 0.40000],[0.00000 0.00000],0.2631279607897814
232500,[0.20000 0.40000],[0.00000 0.00000],0.26307505306821294
232550,[0.16000 0.36000],[0.00640 0.00640],0.2630207428499572
232600,[0.20000 0.40000],[0.00000 0.00000],0.26297027872155737
232650,[0.20000 0.40000],[0.00000 0.00000],0.2629186134876434
232700,[0.20000 0.40000],[0.00000 0.00000],0.26286534434647546
232750,[0.20000 0.40000],[0.00000 0.00000],0.2628159186248307
232800,[0.20000 0.40000],[0.00000 0.00000],0.2627648887555495
232850,[0.20000 0.40000],[0.00000 0.00000],0.26271608684769365
232900,[0.20000 0.40000],[0.00000 0.00000],0.26266426995198405
232950,[0.20000 0.40000],[0.00000 0.00000],0.2626136726542676
233000,[0.20000 0.40000],[0.00000 0.00000],0.2625709446807894
233050,[0.20000 0.40000],[0.00000 0.00000],0.26252036536041984
233100,[0.20000 0.40000],[0.00000 0.00000],0.26246717690709426
233150,[0.20000 0.40000],[0.00000 0.00000],0.26241742322564676
233200,[0.20000 0.40000],[0.00000 0.00000],0.2623598254823413
233250,[0.20000 0.40000],[0.00000 0.00000],0.2623062669002032
233300,[0.20000 0.40000],[0.00000 0.00000],0.2622547321233368
233350,[0.20000 0.40000],[0.00000 0.00000],0.26220582371364154
233400,[0.20000 0.40000],[0.00000 0.00000],0.26215793049128044
233450,[0.20000 0.40000],[0.00000 0.00000],0.2621050166427398
233500,[0.20000 0.40000],[0.00000 0.00000],0.2620563372893783
233550,[0.20000 0.40000],[0.00000 0.00000],0.26200243847292276
233600,[0.20000 0.40000],[0.00000 0.00000],0.261944931814215
233650,[0.20000 0.40000],[0.00000 0.00000],0.2618906538939228
233700,[0.20000 0.40000],[0.00000 0.00000],0.2618418133819046
233750,[0.20000 0.40000],[0.00000 0.00000],0.2617805243952283
233800,[0.20000 0.40000],[0.00000 0.00000],0.261724070845536
233850,[0.16000 0.36000],[0.00640 0.00640],0.2616786757563503
233900,[0.20000 0.40000],[0.00000 0.00000],0.26163268610856155
233950,[0.20000 0.40000],[0.00000 0.00000],0.2615782721202526
234000,[0.20000 0.40000],[0.00000 0.00000],0.261527683289462
234050,[0.20000 0.40000],[0.00000 0.00000],0.26147389320468334
